6.768854088239629618e+01,1.104173132794352057e+02,1.855690890181083432e+02,9.663947031212296679e+01,1.366604358302112701e+02,1.654239119840758292e+02,9.386844897223818407e+01,1.833652948806106053e+02,1.719969649063154975e+02,1.737304301172602834e+02
8.570671417410331117e+01,1.189499596747038623e+02,1.638848613062914978e+02,8.845073539930858431e+01,1.642480167537692068e+02,1.269852304528112228e+02,1.197919726422267814e+02,1.753261202646076526e+02,1.804821726122012251e+02,1.502589789028979794e+02
8.294899986421322069e+01,1.015581613369610636e+02,1.730509835222732136e+02,1.054230531195648837e+02,1.093644855280968926e+02,1.405822397215678734e+02,9.022871733823234308e+01,1.841965237890388494e+02,1.401811461665203069e+02,1.881629853565519852e+02
8.940523137187325631e+01,8.837556594523911713e+01,1.673402427045737966e+02,1.186100917011000604e+02,1.026579861583963549e+02,1.482909464488871265e+02,7.933998708896154994e+01,1.683458479212724512e+02,1.270999757567944641e+02,1.853908617212962326e+02
7.981878685933044437e+01,1.034575037295974909e+02,1.819359417629274844e+02,1.038614834632736432e+02,1.391718882816467158e+02,1.314794961201613432e+02,1.069884809618494188e+02,1.868753623096943670e+02,1.587021688644313713e+02,1.832923390663344207e+02
8.266050252150206745e+01,8.573205521714046995e+01,1.824176124418223139e+02,1.220958604819136895e+02,1.370744862420607433e+02,1.301234862376016110e+02,8.619666236355381272e+01,1.701806883471291201e+02,1.446592395944557552e+02,1.921550132347342412e+02
6.870791993829102751e+01,1.010631317206629376e+02,1.920762481200102343e+02,1.061508814197183312e+02,1.420253860056335498e+02,1.610925319090336814e+02,8.959765187082273030e+01,1.884548446125735666e+02,1.606707656514367386e+02,1.871775435094934608e+02
8.076406030664045943e+01,1.075876772913981370e+02,1.636977642477648089e+02,1.007695807647561139e+02,1.024598085375967003e+02,1.464987153487320199e+02,9.196269852614452134e+01,1.643330320596750482e+02,1.634287803047867840e+02,1.651636914698534611e+02
8.626020217658650324e+01,9.489766325203332542e+01,1.801101281300527148e+02,1.131918308472681218e+02,1.288779882738538163e+02,1.497139802837344860e+02,9.127840323719961191e+01,1.734099104600477403e+02,1.443894523019193912e+02,1.809803597480493522e+02
8.116364696751357144e+01,1.193209763980999583e+02,1.671770422622142860e+02,8.826109495071862909e+01,1.209741187355375303e+02,1.538086385492810564e+02,1.315524875795204878e+02,1.864249665992800260e+02,1.759358539986686196e+02,1.679196456004165725e+02
6.423922555616428554e+01,1.155857054149405201e+02,1.833028310832055752e+02,9.212947476599073582e+01,1.285073582131331023e+02,1.654771996382024781e+02,1.099892238524436436e+02,1.872595783340504170e+02,1.791096353347424497e+02,1.745357321584826877e+02
7.030855670346721809e+01,1.089588035829631991e+02,1.757045629529140172e+02,9.904929221714621690e+01,1.413109699247859794e+02,1.399463570658169260e+02,1.040742610200598790e+02,1.846561834436732852e+02,1.679119832034718058e+02,1.896192231678934093e+02
8.421751716454217274e+01,1.267915021327324894e+02,1.621421674164211311e+02,8.114578767874688481e+01,1.345991980149884455e+02,1.416203806158722500e+02,1.352350665192661836e+02,1.779723891208681437e+02,1.845068449646728652e+02,1.474617022100138399e+02
8.537854913017011427e+01,9.027861717178110723e+01,1.791678883977115788e+02,1.174521363663399001e+02,1.297769601062468610e+02,1.375425695970223501e+02,8.316333991289926075e+01,1.647918370739641887e+02,1.394820494266652418e+02,1.802063962173828031e+02
7.850307611404599584e+01,1.080968610566307717e+02,1.663950490917545437e+02,1.001568273461050893e+02,9.897297071217784037e+01,1.449925650097794119e+02,1.038916925998932186e+02,1.783096410878220581e+02,1.557381033953536758e+02,1.743795520511995392e+02
7.674648317610643744e+01,1.069620031541801097e+02,1.756282963178311718e+02,1.001522275749140363e+02,1.265443591420421967e+02,1.389461151932192706e+02,9.379854602585868406e+01,1.734488791352785029e+02,1.632789012541421414e+02,1.707815116167739404e+02
7.995306540817591667e+01,1.093194694608362028e+02,1.736903699336404543e+02,9.771720195689603372e+01,1.331617194630852339e+02,1.339388827205655730e+02,1.021481290972318021e+02,1.787044653912828096e+02,1.663647870883772839e+02,1.739444602731897191e+02
7.452332706909706417e+01,1.084142619980945881e+02,1.783072072193918416e+02,9.866831943261695415e+01,1.364097197077631165e+02,1.430250459024319696e+02,1.004057062184036511e+02,1.781761008634869938e+02,1.679551201285647437e+02,1.722352783789373234e+02
8.258993225888870882e+01,1.015933775643586330e+02,1.759163059038095298e+02,1.054507400556202299e+02,1.459182637630390218e+02,1.412825100480473566e+02,1.150081478550577998e+02,1.863699853639084552e+02,1.635559982480328358e+02,1.746006093669588211e+02
7.987452204663324551e+01,1.145990364952234870e+02,1.723090697485549754e+02,9.252974366481160473e+01,1.241484649257841397e+02,1.550005207621270529e+02,1.199821455332314315e+02,1.936320854891390866e+02,1.723792000867099432e+02,1.803003538063930762e+02
7.779162931003378390e+01,1.121399755798430675e+02,1.750117710325270934e+02,9.494435140813631335e+01,1.118373447850478044e+02,1.357467476525658299e+02,1.023821616700044501e+02,1.797963970284234847e+02,1.724780148292320803e+02,1.710736448007044714e+02
7.598204816961141717e+01,1.030864321296014054e+02,1.793688832607325594e+02,1.038978813792879805e+02,1.247006683060061647e+02,1.469289229884828671e+02,9.145833762220892993e+01,1.806888268366101897e+02,1.576911529202847078e+02,1.831445637593541278e+02
8.564354259879648623e+01,9.170476313467366936e+01,1.756852725236479955e+02,1.155657425929464068e+02,1.198865871633332318e+02,1.326134638302617077e+02,9.271194658379739906e+01,1.769717337548240721e+02,1.377075134992229550e+02,1.855834456829315684e+02
7.396871609602737863e+01,1.043256414156378185e+02,1.770494379778287737e+02,1.029081738862921611e+02,1.388689972383869247e+02,1.451201668073362043e+02,7.826516299134993915e+01,1.685427364660134799e+02,1.658428410310683319e+02,1.631148003050425359e+02
8.980626410105662671e+01,9.397046097278585819e+01,1.640369018498356297e+02,1.130570050880965738e+02,9.091457389809497158e+01,1.379013669788729430e+02,7.933342764089547927e+01,1.681932073525534292e+02,1.221507283114783320e+02,1.788361789681045479e+02
8.880270928416453557e+01,9.597189369100793499e+01,1.737333995700860783e+02,1.114458211026755663e+02,1.061848626481704230e+02,1.459563696719029053e+02,9.134579642187108561e+01,1.559702462608198061e+02,1.567849534420263922e+02,1.707099088383665730e+02
7.174045767319087474e+01,9.757446841850645569e+01,1.937577398810494174e+02,1.103345142823153253e+02,1.305463180667035772e+02,1.570639908215676144e+02,9.524603451544940924e+01,1.867981566740829464e+02,1.561556653283872151e+02,1.923249173589447025e+02
7.705006155489590469e+01,9.888291206070869066e+01,1.807275999746727564e+02,1.081293346670155131e+02,1.449029972267607320e+02,1.285139583498429090e+02,1.100134051651363194e+02,1.828192045588034489e+02,1.573779505670148637e+02,1.848835440729507127e+02
8.806217680201443443e+01,9.732281168430965579e+01,1.770004246255897442e+02,1.105022092166860119e+02,1.206275949762685826e+02,1.470083871008372398e+02,8.514707757898274565e+01,1.607478683027694046e+02,1.672100279220485959e+02,1.733271214530617499e+02
9.426640855761594651e+01,1.067685118925224401e+02,1.599005003627506767e+02,1.002457775489779692e+02,1.580071177454640861e+02,1.392222791444573318e+02,1.134269309352115442e+02,1.857908286522818457e+02,1.544873918105561756e+02,1.847584301061571637e+02
7.945771144458967683e+01,1.230542742172043376e+02,1.658756808334938739e+02,8.510030695005390555e+01,1.472631369322828903e+02,1.489022933715025090e+02,1.171225860406329673e+02,1.817208561572402630e+02,1.725668253993576116e+02,1.616064328452359007e+02
8.435649115113999130e+01,1.005469330366691452e+02,1.716435166635704945e+02,1.064345438952715313e+02,1.054000493482263181e+02,1.426339278005151243e+02,9.440397412761139151e+01,1.720831319856665971e+02,1.583208176960764035e+02,1.782156729071640484e+02
8.016804117215923497e+01,1.102834646676434147e+02,1.716488244441100051e+02,9.687535440278585952e+01,1.173919072807484838e+02,1.410457060977145431e+02,1.021453993316418121e+02,1.763491106903755963e+02,1.650469858439779216e+02,1.677001586240097311e+02
8.193165145690250029e+01,1.076110916480818815e+02,1.733088488921469548e+02,9.937479378088083593e+01,1.317590220755604946e+02,1.454608159001239756e+02,1.081285610504566250e+02,1.779760217859607110e+02,1.659684135353296881e+02,1.695761816773782584e+02
9.186122377380135617e+01,1.127566390346113110e+02,1.632284177309003326e+02,9.423180181949356893e+01,1.368842341778565697e+02,1.415970731434085792e+02,1.145674081480042616e+02,1.713375891988233377e+02,1.767791834912762852e+02,1.521918547116482898e+02
7.622612415595114044e+01,9.882813967612113970e+01,1.811211428327563908e+02,1.081703550193994658e+02,1.304171195939782706e+02,1.284952566805106926e+02,8.307039791014037178e+01,1.642682278398611970e+02,1.604486484255637038e+02,1.710757200657658359e+02
8.092245068391147811e+01,1.053211144242086164e+02,1.772087550811865810e+02,1.017052410681186814e+02,1.281995206350451326e+02,1.311354656001994954e+02,1.008193946573649100e+02,1.731858135493913267e+02,1.644438994427908654e+02,1.680328722404833854e+02
8.114434785332632316e+01,1.039404487020694603e+02,1.743913237869545014e+02,1.030417353797543569e+02,1.271618021748981846e+02,1.427722891990890730e+02,9.461397687041244353e+01,1.739763834428969176e+02,1.632583570609251638e+02,1.746119392709499323e+02
8.820258880780903610e+01,1.006794373799715743e+02,1.765392873485763801e+02,1.070863595076390880e+02,1.165620516559410476e+02,1.383752361812794902e+02,9.937629741024353791e+01,1.725797169976453631e+02,1.641396633959828932e+02,1.702916888066791614e+02
8.192441393012744300e+01,1.028753040759689554e+02,1.779520448996800042e+02,1.042582049549003784e+02,1.261266952555318568e+02,1.451817533046752544e+02,9.387207716551129977e+01,1.784361436252019928e+02,1.602085711550076326e+02,1.795771040213881804e+02
7.504728793799093012e+01,9.988594039891765419e+01,1.827092289478149496e+02,1.071255562264122432e+02,1.257107614084118410e+02,1.490617458584559358e+02,8.836340631289802161e+01,1.787835645210646192e+02,1.582786242467454372e+02,1.835513507261904635e+02
8.129841633016451397e+01,9.581378626965984324e+01,1.726213120650618293e+02,1.112103868522322756e+02,1.181030112255374718e+02,1.470760689528883631e+02,8.077920819363760074e+01,1.584418844505473203e+02,1.576519655728021405e+02,1.712296118033726202e+02
7.560959694575987555e+01,1.185557809346020974e+02,1.873954303594221358e+02,8.892731673997542430e+01,1.387676958868780730e+02,1.462905075684575706e+02,1.251770636862125912e+02,1.850065710362585776e+02,1.825572018161471135e+02,1.697503246149136373e+02
7.819633426121617958e+01,9.765462496790819102e+01,1.717125430264031252e+02,1.097052746368442655e+02,1.030048962637171712e+02,1.341635070454352388e+02,8.357109897898388340e+01,1.657472755614264486e+02,1.502983619882276685e+02,1.755414751669109421e+02
7.969103035242187616e+01,1.074150698866345408e+02,1.742958146470697329e+02,9.960630148006370632e+01,1.292266507157651176e+02,1.250497035878860999e+02,8.847632481420394868e+01,1.649552652392441132e+02,1.795128819028018654e+02,1.562700679943365571e+02
7.272960507802007157e+01,1.051580532221332192e+02,1.856884202067516298e+02,1.018816306086781935e+02,1.240206969563102888e+02,1.549723165777739382e+02,9.890847586004899483e+01,1.766520334532256982e+02,1.707163121910750760e+02,1.742589169524032116e+02
9.382339628640629314e+01,8.808954105771169907e+01,1.692668426351604012e+02,1.194059368135199861e+02,1.559786207182285125e+02,1.345905105258700303e+02,9.529342716875494546e+01,1.683611180753841836e+02,1.443516523526184301e+02,1.844281272065007613e+02
7.784074583525622870e+01,1.141810786558026223e+02,1.774833004502345943e+02,9.280359392684218278e+01,1.265085804497752235e+02,1.482369284637295550e+02,1.176882263719034825e+02,1.883725284631289014e+02,1.729311610676819839e+02,1.766470325587060870e+02
9.318062354637507383e+01,9.599939656049087944e+01,1.712041675799567031e+02,1.117030202989985241e+02,9.945635518872671810e+01,1.348941231641211402e+02,8.250800515589898509e+01,1.779729092033091433e+02,1.346798870132455477e+02,1.892616449287804414e+02
7.683353611001200534e+01,1.084024585339914211e+02,1.747707206646893212e+02,9.877504100269680976e+01,1.279744947512567137e+02,1.450932654085634965e+02,9.861255535449870990e+01,1.767058192919478188e+02,1.680987927117628544e+02,1.691460738935538757e+02
9.524973798979003448e+01,9.963949592266450850e+01,1.681834152444398001e+02,1.079073231548530600e+02,9.443923751371953301e+01,1.274811938808602179e+02,8.673069529037046266e+01,1.689026086897612515e+02,1.352229849993502171e+02,1.765128336661732931e+02
8.175994157368529613e+01,1.071488499200799964e+02,1.729207722023801921e+02,9.984891481089064769e+01,1.140131906812932385e+02,1.409939203428323538e+02,9.799983958455480604e+01,1.765783946360203061e+02,1.560159027278808708e+02,1.749499115123110187e+02
6.976909001999165127e+01,1.088019645217087543e+02,1.873970393474823481e+02,9.819191274172189310e+01,1.332823626499230727e+02,1.539918305359144313e+02,1.091633266889692635e+02,1.868024797912820247e+02,1.762351931097812781e+02,1.749283901183083287e+02
6.719280659296060776e+01,9.961704791245193746e+01,1.882640787196360748e+02,1.073659708589130730e+02,1.209369976109826439e+02,1.539279217495976866e+02,9.133914558625355085e+01,1.858164935290251663e+02,1.544267183576374123e+02,1.889707762507667610e+02
7.352866032451194656e+01,1.064829348583098749e+02,1.778836182636493106e+02,1.007122033243617523e+02,1.271525874901011264e+02,1.265405371507520158e+02,9.572438984034843656e+01,1.763655937435441388e+02,1.637533734670339243e+02,1.777352961412902630e+02
7.471083318398174811e+01,1.147880113519357650e+02,1.842135989580790181e+02,9.227929016212722502e+01,1.448948577728622524e+02,1.550012894731328288e+02,1.163859720353860610e+02,1.919636816366343623e+02,1.791426594022809979e+02,1.727785714701675488e+02
7.935789494732679827e+01,9.734783314727859249e+01,1.907937027000040757e+02,1.117193290333204772e+02,1.398345716911956629e+02,1.417426468830395834e+02,8.630032637467560619e+01,1.725580541384019853e+02,1.700434320107725057e+02,1.769628733250052619e+02
6.870500261468612280e+01,9.605424426755425316e+01,1.921914319384840439e+02,1.111709028097942848e+02,1.280601993167271928e+02,1.486933337553629428e+02,9.207084417607049431e+01,1.829089713690964629e+02,1.534897347016193123e+02,1.925741532346711153e+02
8.488586577332826266e+01,1.055010562895186865e+02,1.699252253984822687e+02,1.014933597017299718e+02,1.290945579307860385e+02,1.368577100046577755e+02,1.037588623235444487e+02,1.775727217754092351e+02,1.588061204168662357e+02,1.736099549609823498e+02
8.874553707427499205e+01,1.017931454086641878e+02,1.649505007290568415e+02,1.052410366880042147e+02,1.230965820708741063e+02,1.405518308797282145e+02,9.128240513116790567e+01,1.634902478179905074e+02,1.561849453185382117e+02,1.703001330746067197e+02
9.067501975898497335e+01,1.096708164351541228e+02,1.684008703586170554e+02,9.740578562339545954e+01,1.012858905305586319e+02,1.421975139226651663e+02,1.091352930376106514e+02,1.828381628271318391e+02,1.528690921766657311e+02,1.789080312434227835e+02
7.568946512514551728e+01,1.075291479911812331e+02,1.747965136335928094e+02,9.976196545738390853e+01,1.212663205672700144e+02,1.477011222606874981e+02,9.968331591480338716e+01,1.752077675278666788e+02,1.653575974278636238e+02,1.718070615374082877e+02
8.866639002416704329e+01,9.869668489518478793e+01,1.706742409440434187e+02,1.083972914656662141e+02,1.060420855632919768e+02,1.433498725814743580e+02,9.517023053791047005e+01,1.712150025642799278e+02,1.505925668893286797e+02,1.768849649539399707e+02
7.947679994225984501e+01,1.080469003288370686e+02,1.765232218793784682e+02,9.893348667348649883e+01,1.373392868528540305e+02,1.409162509781014307e+02,1.009548736349304647e+02,1.772170580258571420e+02,1.734839823484692261e+02,1.676553325315848326e+02
8.359491762963368444e+01,1.001010607319832815e+02,1.701706301925367768e+02,1.069298837629995944e+02,1.072674277104551237e+02,1.272465426214633339e+02,8.465535499879085535e+01,1.677438987455175265e+02,1.563653301307585082e+02,1.738237369517077298e+02
8.193988671740160612e+01,1.044026016004767996e+02,1.752158835636697347e+02,1.025910358454098628e+02,1.256811071113250193e+02,1.401700870845356235e+02,9.656213826595438832e+01,1.674849843232464934e+02,1.673460047035613059e+02,1.651122100765517473e+02
8.037994512434802630e+01,1.053594825587170902e+02,1.775963028595396338e+02,1.016603745389164999e+02,1.288716236190493305e+02,1.377898626758980924e+02,1.041980302619545711e+02,1.834771135250390159e+02,1.588471460284118280e+02,1.804166774403961995e+02
7.504632528071734043e+01,1.008832239928684658e+02,1.840645730381850740e+02,1.061955863298327074e+02,1.288128047574899142e+02,1.575544859737099159e+02,9.616305271329706272e+01,1.849967149043725101e+02,1.539666064760520499e+02,1.887234020572194879e+02
8.360379050955251046e+01,1.018625326538437150e+02,1.763632916015307615e+02,1.052782795664209914e+02,1.275141659717276070e+02,1.491254464378316129e+02,1.009412680672164129e+02,1.755400275029056729e+02,1.613987214574653422e+02,1.759922567383077308e+02
8.070602242404872584e+01,1.129784635939101349e+02,1.652071618898229985e+02,9.505055264250907499e+01,1.231434759838393092e+02,1.451626897201250301e+02,1.208337089014793975e+02,1.909874709547001430e+02,1.671099410299219699e+02,1.823352789315643179e+02
7.041612444939043769e+01,1.061276034123319789e+02,1.819585389925709364e+02,1.009866378872856671e+02,1.270618610307265612e+02,1.383421339839671020e+02,1.001177265791141480e+02,1.861736684483103943e+02,1.565790624340937143e+02,1.830371911168506927e+02
7.799473584365058798e+01,1.052636764706639383e+02,1.780052423116609646e+02,1.017168191482231805e+02,1.225850349547847742e+02,1.542310980990943108e+02,9.892247443728349765e+01,1.876492756641966650e+02,1.591713968374663182e+02,1.837237454488998480e+02
8.487177177560832320e+01,1.108065650319446434e+02,1.659694367285292742e+02,9.644563395204025369e+01,1.052556935862039040e+02,1.465286698486238208e+02,1.129714864789532385e+02,1.836434187852208595e+02,1.620987577488040472e+02,1.725680291987388841e+02
7.633860482381248858e+01,1.001964026008318740e+02,1.785874567534310131e+02,1.067953754843277636e+02,1.229076930489307387e+02,1.397595549270334345e+02,8.727493922510666380e+01,1.693995408966770810e+02,1.647743854764181037e+02,1.741403637989135973e+02
8.793938661121437406e+01,9.943859888921231516e+01,1.706003025410039129e+02,1.076072268107547956e+02,1.230899131668964799e+02,1.398132656653629624e+02,9.466792971773142540e+01,1.728461750808560282e+02,1.465909234960966785e+02,1.782862743758596480e+02
7.757105599276715679e+01,1.283358092472964245e+02,1.588179459406245826e+02,8.273792109405501094e+01,1.291565849400693367e+02,1.535730361364484793e+02,1.223423710607195858e+02,1.755638819792423249e+02,1.717810766071948763e+02,1.526437655032721636e+02
8.265784134746724021e+01,1.173350046891848422e+02,1.742170077112641309e+02,8.965281607447258239e+01,1.185942507412396765e+02,1.394006015046749383e+02,1.134468129107778793e+02,1.835588852824647859e+02,1.764876941643266548e+02,1.639988922491923233e+02
8.158990962308956796e+01,1.030734393523802623e+02,1.744100976020245355e+02,1.039072898853950164e+02,1.293301287168470424e+02,1.353369465156743843e+02,9.602138726532984947e+01,1.766873147407921181e+02,1.614007555883987663e+02,1.769877077356524637e+02
9.021200304469104481e+01,9.184823803174238321e+01,1.778592494754574602e+02,1.166412816613447632e+02,1.418364555860134999e+02,1.458688729333736092e+02,8.632923005341046974e+01,1.627990669420570953e+02,1.473830183795931532e+02,1.813024209327411995e+02
6.794647462106038915e+01,9.435489094538482391e+01,1.922513136598332721e+02,1.128051757890629574e+02,1.314730709611832253e+02,1.496650078404634030e+02,7.918133696934458499e+01,1.843666443918675952e+02,1.512103371067300941e+02,1.936230053067503434e+02
7.970842919982553099e+01,1.107212869512525089e+02,1.682738571740254940e+02,9.691883958672458732e+01,1.277415389441241302e+02,1.531081687325723237e+02,1.090239420185481833e+02,1.840714556243331685e+02,1.626892136205554209e+02,1.769522162828619116e+02
7.823460410147001198e+01,1.173395067571537282e+02,1.692374974668495611e+02,9.038797473904158153e+01,1.262649225273326863e+02,1.289664324760802572e+02,1.095054668451151088e+02,1.772915178374809670e+02,1.728623318217962321e+02,1.601426374889639987e+02
8.529417380034601592e+01,1.131765351853593415e+02,1.717766233268536382e+02,9.381514701284419289e+01,1.179132503560181533e+02,1.538637615922028488e+02,1.185683882225884531e+02,1.890329942060269275e+02,1.689627193381902828e+02,1.784318294442702779e+02
7.220745208726037845e+01,1.037479290860463266e+02,1.820944832708577792e+02,1.032614993061212090e+02,1.305275602743985814e+02,1.520437233640586214e+02,9.933222498107136289e+01,1.856621145246914466e+02,1.605627729826754262e+02,1.846095973693937822e+02
6.943751893035316414e+01,1.004940166722679322e+02,1.887992758780727627e+02,1.065370303413038329e+02,1.370097007909447484e+02,1.398665171944469989e+02,9.509013462166852548e+01,1.852485073500363910e+02,1.633575236272340589e+02,1.879706525314218766e+02
7.422541174504550554e+01,8.606205840511584881e+01,1.900181014952709120e+02,1.216160609874973488e+02,1.354744534858297698e+02,1.300396101849751176e+02,8.646338602214670743e+01,1.765491062552704591e+02,1.410185866706313220e+02,1.899686077463313154e+02
7.639437487405888305e+01,1.063185135365387879e+02,1.766363922094946304e+02,1.007515040333933456e+02,1.374708715498124150e+02,1.219053299011106475e+02,1.013634014853994643e+02,1.821854154621997282e+02,1.681933649976382128e+02,1.774739952487520895e+02
7.371144105868962981e+01,1.044098364308400733e+02,1.863090448961307857e+02,1.027352982775387602e+02,1.290089228473947855e+02,1.523082924416294190e+02,8.740687208073588010e+01,1.741659335881192590e+02,1.753069303754266457e+02,1.719724318165937973e+02
8.875795415054011528e+01,1.084741844243160926e+02,1.786211418808414919e+02,9.984480375466745272e+01,1.561405694352233695e+02,1.641873493729297593e+02,1.060369482251631723e+02,1.942059649713957015e+02,1.462181867891884508e+02,1.868545062814426956e+02
6.450526455400080295e+01,1.124277026053425885e+02,1.818899483913309325e+02,9.550246252971246008e+01,1.266149785998971140e+02,1.493536289265403809e+02,1.069009298070371585e+02,1.927936958459374353e+02,1.656353193420428909e+02,1.861110517212284776e+02
8.466531118338838269e+01,1.063344586995222585e+02,1.762369778636591207e+02,1.008912816520693525e+02,1.425422373914101115e+02,1.409482584143759141e+02,1.089406201833987495e+02,1.857889336424929638e+02,1.604316695009611919e+02,1.842976734947777686e+02
7.697275880717313612e+01,1.061043647227833304e+02,1.753758148172184406e+02,1.010118194763874300e+02,1.110480713265368280e+02,1.371613113606892966e+02,9.701139828027066869e+01,1.833886169280946206e+02,1.507261504840419093e+02,1.789623426381505169e+02
8.009053188522116784e+01,1.175018680956992227e+02,1.672867820299467780e+02,9.024245581992877874e+01,1.542978624676002823e+02,1.364171323654329910e+02,1.349862749182181574e+02,1.885097892987252237e+02,1.884791832835086893e+02,1.671787123482242237e+02
7.966645476553752303e+01,1.146024436157021853e+02,1.712037990636895870e+02,9.264670181476215305e+01,1.108544363454885371e+02,1.374866317306220367e+02,1.044896973353795744e+02,1.904356438052471674e+02,1.548196916621197943e+02,1.817366958326267934e+02
8.784204958839785604e+01,1.004988598012943442e+02,1.713522944683954563e+02,1.065853069291761983e+02,1.333268533057799630e+02,1.331827030104145422e+02,9.131410332396231411e+01,1.632440411357482901e+02,1.590680097011912721e+02,1.681393964021975194e+02
8.790188559258834289e+01,1.097246183926348522e+02,1.619146664179514232e+02,9.764694313253039581e+01,1.602483569105744436e+02,1.369663082965836338e+02,1.155717766481402293e+02,1.875319789039933767e+02,1.628592422275214346e+02,1.819634424531258219e+02
8.509596540722498048e+01,1.056890639685521762e+02,1.688558420598824341e+02,1.013337297187079287e+02,1.140689157402733827e+02,1.474618460393751604e+02,1.082017483701878291e+02,1.705642528005597853e+02,1.649507284612317335e+02,1.708798217351881306e+02
